Feature_Set,Classifier,F1_Score_Macro
DarkChannel + SpatialFreq + DL_Inception,SVM,0.8373017429270891
Edge + SpatialFreq + DL_Inception,SVM,0.8373017429270891
Contrast + SpatialFreq + DL_Inception,SVM,0.8373017429270891
Edge + DarkChannel + SpatialFreq + DL_Inception,SVM,0.8373017429270891
Contrast + Edge + SpatialFreq + DL_Inception,SVM,0.8373017429270891
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception,SVM,0.8373017429270891
Contrast + DarkChannel + SpatialFreq + DL_Inception,SVM,0.8373017429270891
SpatialFreq + DL_Inception,SVM,0.8373017429270891
Edge + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8372768352386624
Edge + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8372593768949541
Contrast + DarkChannel + LBP + DL_Inception + DL_ResNet,MLP,0.837227642708814
LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.837199502460653
Edge + DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8371460709250508
Edge + DarkChannel + SpatialFreq + DL_Inception,MLP,0.8370944785233985
Contrast + Edge + DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8370845671518199
Edge + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8368333223501236
LBP + DL_Inception + DL_EfficientNet,RandomForest,0.8367580273727586
Contrast + Edge + LBP + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8367154461386482
SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.836648272166807
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8366460547867673
DL_Inception + SpatialFreq_mRMR,MLP,0.836547972290755
Edge + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8364875391424089
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8364744065841402
Edge + SpatialFreq + DL_Inception,MLP,0.8363625761212493
DarkChannel + SpatialFreq + DL_Inception,MLP,0.8362724483376087
Edge + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8362216286803461
Edge + DL_Inception,MLP,0.8362197048423703
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.8357168149684236
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception,MLP,0.835545002823536
DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8355278445566267
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception,MLP,0.8353763795070591
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8352659614029818
Contrast + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8352504706125569
Contrast + Edge + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8348011127118138
DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8347782780271235
DarkChannel + DL_Inception + DL_EfficientNet,RandomForest,0.8346563513315848
Contrast + Edge + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8346512013379236
Contrast + DarkChannel + LBP + DL_Inception,MLP,0.8346453851513385
Contrast + Edge + DarkChannel + DL_Inception + DL_EfficientNet,RandomForest,0.8345266632146124
LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8345171709341198
LBP + DL_Inception + DL_EfficientNet,MLP,0.834390314657082
DL_Inception + DL_EfficientNet,RandomForest,0.8343585335524588
Contrast + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8341753436498796
Contrast + Edge + DL_Inception,MLP,0.8337129371604117
Edge + LBP + SpatialFreq + DL_Inception,MLP,0.8337109014887341
SpatialFreq + DL_Inception,MLP,0.8336355135184543
LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8332526225741418
Contrast + DL_Inception + DL_EfficientNet,RandomForest,0.8332150940953322
Contrast + DL_Inception + SpatialFreq_mRMR,MLP,0.8328702335714221
Contrast + DarkChannel + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8326237969026351
DL_EfficientNet,MLP,0.8324828145774955
Contrast + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8324533973856969
Edge + DL_Inception,SVM,0.8322538684667224
Contrast + Edge + DarkChannel + DL_Inception,SVM,0.8322538684667224
Contrast + DL_Inception,SVM,0.8322538684667224
Edge + DarkChannel + DL_Inception,SVM,0.8322538684667224
Contrast + DarkChannel + DL_Inception,SVM,0.8322538684667224
Contrast + Edge + DL_Inception,SVM,0.8322538684667224
DarkChannel + DL_Inception,SVM,0.8322538684667224
DL_Inception,SVM,0.8322538684667224
Contrast + DL_Inception,MLP,0.8321489641517686
Edge + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8320471428066696
Contrast + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8320408977187448
Contrast + Edge + DarkChannel + LBP + DL_Inception,MLP,0.8319523268257185
Contrast + Edge + SpatialFreq + DL_Inception,MLP,0.8319504633626424
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8318280570264835
Contrast + Edge + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8315696144721347
DarkChannel + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8314758808078606
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.831084943326505
Contrast + Edge + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.831034358547589
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.830808674605184
DarkChannel + DL_Inception,MLP,0.8306099788071212
Contrast + Edge + DarkChannel + DL_Inception + SpatialFreq_mRMR,MLP,0.8305548368758693
Contrast + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8304847799804251
LBP + SpatialFreq + DL_Inception,MLP,0.830225138540953
Contrast + Edge + DarkChannel + DL_Inception,MLP,0.8297790625632663
Contrast + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,MLP,0.8296284832501903
Contrast + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8294916692595276
Contrast + LBP + SpatialFreq + DL_Inception,MLP,0.829333077163585
Edge + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8291169929722708
SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8289600626031884
Contrast + DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8287146480471496
Contrast + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8286267181101717
Contrast + Edge + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8283654966968251
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception,MLP,0.8279612521011908
Edge + DarkChannel + LBP + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8279443466305848
Edge + DL_Inception + SpatialFreq_mRMR,MLP,0.8278766462981414
LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8277958577814604
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8275308878385405
Contrast + Edge + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8269393367611991
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.826481129014411
Edge + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8260403975530014
Edge + DarkChannel + LBP + DL_Inception,MLP,0.8257497133369196
Edge + LBP + DL_Inception,MLP,0.8255524947996351
Edge + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.825532815758266
LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8254797886860921
DarkChannel + SpatialFreq + DL_Inception,RandomForest,0.8244337286501757
DarkChannel + LBP + DL_Inception,RandomForest,0.823968368468973
DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.823920265319962
DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.8237344431185329
LBP + DL_Inception,RandomForest,0.8236530033030123
DarkChannel + LBP + SpatialFreq + DL_Inception,MLP,0.8233269192084096
Edge + DarkChannel + DL_Inception + SpatialFreq_mRMR,RandomForest,0.822360921579358
Contrast + DarkChannel + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8221980406560802
Edge + SpatialFreq + DL_Inception,RandomForest,0.8220853225943412
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8213945382627946
Contrast + SpatialFreq + DL_Inception,RandomForest,0.8211338564198112
Contrast + Edge + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8210453283762241
Contrast + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8209530217456715
Contrast + LBP + DL_Inception,MLP,0.8202630327529544
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception,RandomForest,0.8201490087117589
Contrast + DarkChannel + DL_Inception,RandomForest,0.819637990956938
LBP + DL_Inception,MLP,0.8194983324476566
DarkChannel + LBP + DL_Inception,MLP,0.8190754127522281
DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8190514973175022
Contrast + Edge + DL_Inception,RandomForest,0.8189633547907069
Edge + LBP + DL_Inception,RandomForest,0.8183322994153774
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8179496757038759
Edge + LBP + SpatialFreq + DL_Inception,RandomForest,0.8178018673860358
Edge + DarkChannel + DL_Inception,RandomForest,0.8173543416225126
Contrast + LBP + SpatialFreq,RandomForest,0.8170601250166282
SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8168117165712733
Edge + DarkChannel + SpatialFreq + DL_Inception,RandomForest,0.8164035180279086
Contrast + DarkChannel + LBP + DL_Inception,RandomForest,0.8157590040251386
Edge + DarkChannel + DL_Inception + SpatialFreq_mRMR,MLP,0.8152771093913618
Contrast + LBP + SpatialFreq + DL_Inception,RandomForest,0.8148978575622742
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception,MLP,0.8145766386380874
Contrast + Edge + DarkChannel + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8145336468883995
DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8144264169770359
Edge + LBP + SpatialFreq,RandomForest,0.8143414090621844
Contrast + DarkChannel + SpatialFreq + DL_Inception,RandomForest,0.814260264305687
Contrast + LBP + DL_Inception,RandomForest,0.814259768115987
DL_Inception,MLP,0.8142575690040692
Contrast + Edge + DarkChannel + LBP + DL_Inception,RandomForest,0.814250162867846
Contrast + Edge + DL_Inception + SpatialFreq_mRMR,MLP,0.8139965393009849
DarkChannel + LBP + SpatialFreq + DL_Inception,RandomForest,0.8138836546121506
Contrast + Edge + DarkChannel + DL_Inception,RandomForest,0.8137701395778357
LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.8137688370905465
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception,RandomForest,0.8137168419990735
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception,RandomForest,0.8134320203061872
Contrast + Edge + SpatialFreq,RandomForest,0.8133919637370953
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8127865461565357
Contrast + DarkChannel + LBP + SpatialFreq_mRMR,RandomForest,0.8127177748129195
Edge + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.812476528690772
DL_Inception + SpatialFreq_mRMR,RandomForest,0.8124362443660648
Edge + DarkChannel + LBP + DL_Inception,RandomForest,0.8124108382794747
Edge + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8120506060343755
DarkChannel + LBP + SpatialFreq,RandomForest,0.8119593694744589
Contrast + Edge + LBP + DL_Inception,RandomForest,0.8119019005088954
Contrast + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8117563570076515
Contrast + Edge + LBP + SpatialFreq + DL_Inception,RandomForest,0.8117117067246171
Contrast + DarkChannel + DL_Inception + SpatialFreq_mRMR,MLP,0.8115043819401627
Contrast + Edge + LBP + SpatialFreq,RandomForest,0.8113608916817314
DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8111336415180735
SpatialFreq + DL_Inception,RandomForest,0.8110497559583203
Edge + DarkChannel + LBP + SpatialFreq_mRMR,RandomForest,0.8108891776583892
Contrast + Edge + DarkChannel + LBP + SpatialFreq_mRMR,RandomForest,0.8108763346160925
DarkChannel + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8108142874416199
Edge + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8106395339411214
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.810503730665506
LBP + SpatialFreq + DL_Inception,RandomForest,0.8104062068752146
Edge + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8103645365345342
Contrast + DarkChannel + SpatialFreq,RandomForest,0.8103585365375412
Contrast + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8102340508391344
Edge + DarkChannel + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8095078755956532
Contrast + Edge + LBP + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.809428711302656
LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.808960281046917
Contrast + Edge + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8086888598587555
Contrast + Edge + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8085300285552073
Contrast + DarkChannel + LBP + SpatialFreq,RandomForest,0.8084256929418965
Contrast + Edge + DarkChannel + LBP + DL_Inception + SpatialFreq_mRMR,RandomForest,0.808315139789572
Contrast + Edge + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8082493229964139
Edge + SpatialFreq_mRMR,RandomForest,0.807847871923976
Contrast + Edge + SpatialFreq + DL_Inception,RandomForest,0.8077787091590096
Edge + DarkChannel + LBP + SpatialFreq,RandomForest,0.8074636317255901
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception,RandomForest,0.8071562587025755
Contrast + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8070980759823427
Contrast + DarkChannel + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8068106656715995
Contrast + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8065620012833585
Contrast + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8062949138247021
Edge + DarkChannel + SpatialFreq,RandomForest,0.8062614392884448
Contrast + LBP + SpatialFreq,SVM,0.8060741419639349
Contrast + SpatialFreq + DL_Inception + SpatialFreq_mRMR,MLP,0.806071033348676
Edge + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.8060680655886884
Contrast + Edge + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8059806066685514
Contrast + DarkChannel + LBP + SpatialFreq,SVM,0.8054220084011033
Contrast + Edge + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.8052670519606163
Contrast + DL_Inception + SpatialFreq_mRMR,RandomForest,0.8050544816102303
DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.8049110407953
Contrast + Edge + DarkChannel + LBP + SpatialFreq,RandomForest,0.804587420702458
Contrast + Edge + DarkChannel + LBP + SpatialFreq,SVM,0.8044951928098911
Contrast + Edge + LBP + SpatialFreq,SVM,0.8041117543511772
Contrast + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.8040911422942688
Contrast + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.8039035158313071
Contrast + SpatialFreq_mRMR,RandomForest,0.8038215730818582
Contrast + SpatialFreq,RandomForest,0.8038109248191594
LBP + SpatialFreq,RandomForest,0.8032730874094325
Edge + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.8032285462377148
DarkChannel + LBP + SpatialFreq_mRMR,RandomForest,0.8031624908954889
DarkChannel + LBP + SpatialFreq,SVM,0.8031392628137771
LBP + SpatialFreq,SVM,0.8028087607809425
Edge + SpatialFreq,RandomForest,0.8026633976417976
Edge + DarkChannel + LBP + SpatialFreq,SVM,0.8022020192252513
Edge + DL_Inception,RandomForest,0.8019578150618347
Edge + LBP + SpatialFreq,SVM,0.8018755163363653
Contrast + Edge + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.8018516519725409
LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.801732726467501
DarkChannel + DL_Inception,RandomForest,0.8010691260108512
Contrast + Edge + LBP + SpatialFreq_mRMR,RandomForest,0.8009353861078095
Contrast + Edge + DarkChannel + SpatialFreq,RandomForest,0.8006725757909994
DL_Inception,RandomForest,0.8005671079462502
Edge + DarkChannel + SpatialFreq,SVM,0.7999565114185848
Contrast + Edge + DarkChannel + SpatialFreq,SVM,0.7999425276499499
Edge + LBP + SpatialFreq + SpatialFreq_mRMR,SVM,0.7995004826453677
Contrast + Edge + SpatialFreq_mRMR,RandomForest,0.7992991939706837
SpatialFreq + SpatialFreq_mRMR,SVM,0.7992430590949717
Edge + DarkChannel + LBP + SpatialFreq_mRMR,SVM,0.7992428228252304
LBP + SpatialFreq_mRMR,SVM,0.7991634761167344
Edge + LBP + SpatialFreq_mRMR,SVM,0.7991634761167344
DarkChannel + SpatialFreq,SVM,0.7990421249969654
Contrast + Edge + SpatialFreq + SpatialFreq_mRMR,SVM,0.7989995424751392
Contrast + DL_Inception,RandomForest,0.7982498125928943
Edge + DarkChannel + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.7982018326050151
Contrast + Edge + DarkChannel + SpatialFreq + SpatialFreq_mRMR,SVM,0.7980696189471901
Contrast + DarkChannel + SpatialFreq + SpatialFreq_mRMR,SVM,0.7980572766518201
DarkChannel + LBP + SpatialFreq_mRMR,SVM,0.7980546233997207
Edge + SpatialFreq + SpatialFreq_mRMR,SVM,0.798019117461682
Contrast + DarkChannel + LBP + SpatialFreq_mRMR,MLP,0.7980169558258206
Contrast + Edge + DarkChannel + LBP + SpatialFreq_mRMR,SVM,0.797960913373411
Contrast + DarkChannel + SpatialFreq,SVM,0.7979119603198714
Contrast + SpatialFreq + SpatialFreq_mRMR,SVM,0.7978817264819805
LBP + SpatialFreq,MLP,0.7976380373131928
Contrast + DarkChannel + SpatialFreq_mRMR,RandomForest,0.7971340096596947
Contrast + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.7970174596703787
DarkChannel + SpatialFreq + SpatialFreq_mRMR,SVM,0.7969948703659447
Contrast + LBP + SpatialFreq_mRMR,RandomForest,0.7969423367265526
Contrast + DarkChannel + LBP + SpatialFreq_mRMR,SVM,0.796904502682368
Contrast + Edge + LBP + SpatialFreq_mRMR,SVM,0.7968532412184824
Contrast + LBP + SpatialFreq_mRMR,SVM,0.7967714753246857
Edge + DarkChannel + SpatialFreq_mRMR,RandomForest,0.7966660377490344
Edge + DarkChannel + SpatialFreq + SpatialFreq_mRMR,SVM,0.795952683463319
Contrast + Edge + LBP + SpatialFreq_mRMR,MLP,0.7958764118137699
Contrast + Edge + DarkChannel + SpatialFreq_mRMR,RandomForest,0.7957026934558309
Contrast + Edge + SpatialFreq,SVM,0.7956911879988858
DarkChannel + SpatialFreq_mRMR,RandomForest,0.7955506240907978
LBP + SpatialFreq_mRMR,MLP,0.7954464169088821
Edge + LBP + SpatialFreq_mRMR,RandomForest,0.7948700257544631
Edge + LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.7947744857442756
Edge + SpatialFreq,SVM,0.7945440070382349
Contrast + Edge + DarkChannel + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.794530094130595
DarkChannel + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.7944564753680123
Contrast + LBP + SpatialFreq,MLP,0.793728916867389
Contrast + SpatialFreq,SVM,0.7932655523673258
SpatialFreq,RandomForest,0.7929335228303352
DarkChannel + SpatialFreq,RandomForest,0.7927515503683579
SpatialFreq,SVM,0.7922951307566021
Edge + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.7920748135847853
LBP + SpatialFreq_mRMR,RandomForest,0.7914588614477446
SpatialFreq_mRMR,RandomForest,0.7913423659614353
Contrast + Edge + LBP + SpatialFreq,MLP,0.7900178000275594
Contrast + Edge + LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.7899547091198191
Contrast + LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.7899505468164267
SpatialFreq + SpatialFreq_mRMR,RandomForest,0.7898781257457067
Edge + DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.7888334251754939
DarkChannel + LBP + SpatialFreq + SpatialFreq_mRMR,MLP,0.7880149622112664
DarkChannel + LBP + SpatialFreq,MLP,0.7873409739529226
Contrast + DarkChannel + LBP + SpatialFreq,MLP,0.7857241914937575
Contrast + Edge + SpatialFreq + SpatialFreq_mRMR,MLP,0.7856197776198355
Contrast + Edge + DarkChannel + LBP,RandomForest,0.7845144763676652
Edge + SpatialFreq_mRMR,SVM,0.7811604121417315
Contrast + DarkChannel + LBP,RandomForest,0.7810810431114379
Contrast + Edge + DarkChannel + SpatialFreq_mRMR,SVM,0.7801705536292574
Edge + DarkChannel + LBP + SpatialFreq_mRMR,MLP,0.77942470361942
